id,firstName,lastName,birthday
1151,Edwards,Kelvin,1905-05-17 00:00:00
1152,Edwards,Marc,1905-05-27 00:00:00
1153,Edwards,Robert,1905-05-27 00:00:00
1154,Edwards,Stan,1905-05-13 00:00:00
1155,Edwards,Terrence,1905-06-01 00:00:00
1156,Edwards,Troy,1905-05-30 00:00:00
1157,Egloff,Ron,1905-05-08 00:00:00
1158,Egu,Patrick,1905-05-20 00:00:00
1159,Eley,Monroe,1905-05-02 00:00:00
1160,Elias,Keith,1905-05-25 00:00:00
1161,Elkins,Larry,1905-04-26 00:00:00
1162,Elkins,Mike,1905-05-19 00:00:00
1163,Ellard,Henry,1905-05-14 00:00:00
1164,Ellerson,Gary,1905-05-16 00:00:00
1165,Ellis,Devale,1905-06-06 00:00:00
1166,Ellis,Gerry,1905-05-10 00:00:00
1167,Elliott,Jamin,1905-06-01 00:00:00
1168,Ellison,Jerry,1905-05-24 00:00:00
1169,Elliot,Lenvil,1905-05-04 00:00:00
1170,Ellison,Willie,1905-04-28 00:00:00
1171,Elter,Leo,1905-04-12 00:00:00
1172,Elway,John,1905-05-13 00:00:00
1173,Elwell,Jack,1905-04-23 00:00:00
1174,Emanuel,Bert,1905-05-23 00:00:00
1175,Engram,Bobby,1905-05-26 00:00:00
1176,Enis,Curtis,1905-05-29 00:00:00
1177,Enis,Hunter,1905-04-19 00:00:00
1178,Enyart,Bill,1905-04-30 00:00:00
1179,Epperson,Pat,1905-04-18 00:00:00
1180,Epps,Phil,1905-05-11 00:00:00
1181,Erenberg,Rich,1905-05-15 00:00:00
1182,Erickson,Craig,1905-05-22 00:00:00
1183,Ernst,Mike,1905-05-03 00:00:00
1184,Ervins,Ricky,1905-05-21 00:00:00
1185,Erwin,Terry,1905-04-29 00:00:00
1186,Esiason,Boomer,1905-05-14 00:00:00
1187,Esposito,Mike,1905-05-06 00:00:00
1188,Estandia,Greg,1905-06-22 00:00:00
1189,Estes,Patrick,1905-06-05 00:00:00
1190,Etcheverry,Sam,1905-04-13 00:00:00
1191,Euhus,Tim,1905-06-02 00:00:00
1192,Evans,Charles,1905-05-20 00:00:00
1193,Evans,Charlie,1905-05-01 00:00:00
1194,Evans,Heath,1905-05-31 00:00:00
1195,Evans,Jerry,1905-05-21 00:00:00
1196,Evans,Jim,1905-04-22 00:00:00
1197,Evans,Jonathan,1905-06-22 00:00:00
1198,Evans,Lee,1905-06-03 00:00:00
1199,Evans,Reggie,1905-05-12 00:00:00
1200,Evans,Vince,1905-05-08 00:00:00
1201,Everett,Jim,1905-05-16 00:00:00
1202,Everett,Kevin,1905-06-04 00:00:00
1203,Everett,Major,1905-05-13 00:00:00
1204,Ezerins,Vilnis,1905-04-27 00:00:00
1205,Faaola,Nu,1905-05-17 00:00:00
1206,Faison,Derrick,1905-05-20 00:00:00
1207,Fann,Chad,1905-05-23 00:00:00
1208,Fargas,Justin,1905-06-02 00:00:00
1209,Farmer,Danny,1905-05-30 00:00:00
1210,Farmer,George,1905-05-11 00:00:00
1211,Farmer,George,1905-05-01 00:00:00
1212,Farmer,Karl,1905-05-07 00:00:00
1213,Farquhar,John,1905-05-25 00:00:00
1214,Farrington,Bo,1905-04-19 00:00:00
1215,Farris,Jimmy,1905-05-31 00:00:00
1216,Farr,Mel,1905-04-27 00:00:00
1217,Farr,Mike,1905-05-20 00:00:00
1218,Fasano,Anthony,1905-06-06 00:00:00
1219,Fasani,Randy,1905-05-31 00:00:00
1220,Fason,Ciatrick,1905-06-04 00:00:00
1221,Faulk,Kevin,1905-05-29 00:00:00
1222,Faulk,Marshall,1905-05-26 00:00:00
1223,Fauria,Christian,1905-05-24 00:00:00
1224,Favre,Brett,1905-05-22 00:00:00
1225,Fazande,Jermaine,1905-05-28 00:00:00
1226,Feacher,Ricky,1905-05-07 00:00:00
1227,Fears,Tom,1905-04-06 00:00:00
1228,Feeley,A.J.,1905-05-30 00:00:00
1229,Felts,Bobby,1905-04-25 00:00:00
1230,Fenderson,James,1905-05-29 00:00:00
1231,Fenerty,Gil,1905-05-16 00:00:00
1232,Fenner,Derrick,1905-05-20 00:00:00
1233,Fenney,Rick,1905-05-17 00:00:00
1234,Ferguson,Bob,1905-04-22 00:00:00
1235,Ferguson,Charley,1905-04-22 00:00:00
1236,Fergerson,Duke,1905-05-07 00:00:00
1237,Ferguson,Howie,1905-04-13 00:00:00
1238,Ferguson,Joe,1905-05-03 00:00:00
1239,Ferguson,Larry,1905-04-23 00:00:00
1240,Ferguson,Robert,1905-06-01 00:00:00
1241,Ferguson,Vagas,1905-05-10 00:00:00
1242,Fernandez,Mervyn,1905-05-12 00:00:00
1243,Ferrell,Bob,1905-05-05 00:00:00
1244,Diamond,Ferri,1905-06-03 00:00:00
1245,Ferrell,Earl,1905-05-11 00:00:00
1246,Ferragamo,Vince,1905-05-07 00:00:00
1247,Fiedler,Jay,1905-05-24 00:00:00
1248,Finks,Jim,1905-04-10 00:00:00
1249,Finneran,Brian,1905-05-29 00:00:00
1250,Finn,Jim,1905-05-29 00:00:00
1251,Fisher,Bob,1905-05-11 00:00:00
1252,Fisher,Tony,1905-06-01 00:00:00
1253,Fitzsimmons,Casey,1905-06-02 00:00:00
1254,Fitzgerald,Larry,1905-06-05 00:00:00
1255,Fitzpatrick,Ryan,1905-06-04 00:00:00
1256,Fitzkee,Scott,1905-05-10 00:00:00
1257,Flagler,Terrence,1905-05-17 00:00:00
1258,Flatley,Paul,1905-04-24 00:00:00
1259,Fleck,P.J.,1905-06-02 00:00:00
1260,Fleming,Marv,1905-04-25 00:00:00
1261,Fleming,Steve,1905-06-22 00:00:00
1262,Fleming,Troy,1905-06-02 00:00:00
1263,Flemister,Zeron,1905-05-29 00:00:00
1264,Fletcher,Bryan,1900-01-00 00:00:00
1265,Fletcher,Terrell,1905-05-26 00:00:00
1266,Flick,Tom,1905-05-11 00:00:00
1267,Flores,Tom,1905-04-20 00:00:00
1268,Flowers,Charlie,1905-04-20 00:00:00
1269,Flowers,Kenny,1905-05-17 00:00:00
1270,Floyd,Chris,1905-05-28 00:00:00
1271,Floyd,John,1905-05-09 00:00:00
1272,Floyd,Malcom,1905-06-03 00:00:00
1273,Floyd,Malcolm,1905-05-25 00:00:00
1274,Floyd,William,1905-05-25 00:00:00
1275,Flutie,Darren,1905-05-19 00:00:00
1276,Flutie,Doug,1905-05-15 00:00:00
1277,Foley,Glenn,1905-05-23 00:00:00
1278,Folkins,Lee,1905-04-22 00:00:00
1279,Folsom,Steve,1905-05-11 00:00:00
1280,Fontenot,Chris,1905-05-27 00:00:00
1281,Fontenot,Herman,1905-05-16 00:00:00
1282,Ford,Bernard,1905-05-19 00:00:00
1283,Ford,Carl,1905-06-02 00:00:00
1284,Ford,Fred,1905-04-21 00:00:00
1285,Ford,Garrett,1905-04-28 00:00:00
1286,Ford,James,1905-05-02 00:00:00
1287,Foreman,Chuck,1905-05-03 00:00:00
1288,Forsey,Brock,1905-06-02 00:00:00
1289,Forte,Ike,1905-05-07 00:00:00
1290,Foschi,John Paul,1905-06-04 00:00:00
1291,Foster,Barry,1905-05-21 00:00:00
1292,Foster,DeShaun,1905-06-02 00:00:00
1293,Foster,Eddie,1905-05-07 00:00:00
1294,Foster,Gene,1905-04-25 00:00:00
1295,Foster,Larry,1905-05-29 00:00:00
1296,Fourcade,John,1905-05-13 00:00:00
1297,Fouts,Dan,1905-05-04 00:00:00
1298,Fowler,Bobby,1905-04-19 00:00:00
1299,Fowler,Todd,1905-05-15 00:00:00
1300,Fowler,Wilmer,1905-04-20 00:00:00
1301,Franklin,Andra,1905-05-12 00:00:00
1302,Franks,Bubba,1905-05-31 00:00:00
1303,Franklin,Byron,1905-05-11 00:00:00
1304,Francies,Chris,1905-06-04 00:00:00
1305,Franklin,Cleveland,1905-05-08 00:00:00
1306,Franklin,Dennis,1905-05-06 00:00:00
1307,Franklin,George,1905-05-07 00:00:00
1308,Franci,Jason,1905-04-26 00:00:00
1309,Frank,John,1905-05-15 00:00:00
1310,Franckowiak,Mike,1905-05-06 00:00:00
1311,Franklin,P.J.,1905-05-30 00:00:00
1312,Francis,Phil,1905-05-10 00:00:00
1313,Francis,Russ,1905-05-06 00:00:00
1314,Francis,Wally,1905-05-04 00:00:00
1315,Frazier,Al,1905-04-18 00:00:00
1316,Frazier,Charley,1905-04-22 00:00:00
1317,Frazier,Paul,1905-05-20 00:00:00
1318,Frazier,Willie,1905-04-25 00:00:00
1319,Frederick,Charles,1905-06-04 00:00:00
1320,Frederickson,Tucker,1905-04-26 00:00:00
1321,Freeman,Antonio,1905-05-25 00:00:00
1322,Freeman,Phil,1905-05-15 00:00:00
1323,Freitas,Jesse,1905-05-04 00:00:00
1324,Frerotte,Gus,1905-05-24 00:00:00
1325,Friesz,John,1905-05-20 00:00:00
1326,Friede,Mike,1905-05-10 00:00:00
1327,Frisch,David,1905-05-23 00:00:00
1328,Fritts,Stan,1905-05-05 00:00:00
1329,Fryar,Irving,1905-05-15 00:00:00
1330,Frye,Charlie,1905-06-03 00:00:00
1331,Fuamatu-Ma'afala,Chris,1905-05-30 00:00:00
1332,Fugett,Jean,1905-05-04 00:00:00
1333,Fullwood,Brent,1905-05-16 00:00:00
1334,Fuller,Charley,1905-04-22 00:00:00
1335,Fuller,Steve,1905-05-10 00:00:00
1336,Fuqua,John,1905-04-29 00:00:00
1337,Furrey,Mike,1905-05-30 00:00:00
1338,Furrer,Will,1905-05-21 00:00:00
1339,Fusina,Chuck,1905-05-10 00:00:00
1340,Gabriel,Doug,1905-06-02 00:00:00
1341,Gabriel,Roman,1905-04-23 00:00:00
1342,Gado,Samkon,1905-06-04 00:00:00
1343,Gadsden,Oronde,1905-05-24 00:00:00
1344,Gaffney,Derrick,1905-05-08 00:00:00
1345,Gaffney,Jabar,1905-06-02 00:00:00
1346,Gage,Justin,1905-06-03 00:00:00
1347,Gagliano,Bob,1905-05-11 00:00:00
1348,Gagnon,Dave,1905-05-04 00:00:00
1349,Gaines,Clark,1905-05-07 00:00:00
1350,Gainer,Derrick,1905-05-19 00:00:00
1351,Gaines,Lawrence,1905-05-06 00:00:00
1352,Gaines,Michael,1905-06-02 00:00:00
1353,Gaiters,Bob,1905-04-21 00:00:00
1354,Gaiter,Tony,1905-05-27 00:00:00
1355,Gajan,Hokie,1905-05-12 00:00:00
1356,Galbraith,Scott,1905-05-20 00:00:00
1357,Galbreath,Tony,1905-05-07 00:00:00
1358,Galimore,Willie,1905-04-18 00:00:00
1359,Galloway,Ahmaad,1905-06-02 00:00:00
1360,Gallegos,Chon,1905-04-22 00:00:00
1361,Galloway,Joey,1905-05-24 00:00:00
1362,Gambrell,Billy,1905-04-24 00:00:00
1363,Gamble,Kenny,1905-05-18 00:00:00
1364,Gamble,R.C.,1905-04-29 00:00:00
1365,Gammon,Kendall,1905-05-21 00:00:00
1366,Gannon,Rich,1905-05-18 00:00:00
1367,Gant,Earl,1905-05-10 00:00:00
1368,Ganther,Quinton,1905-06-06 00:00:00
1369,Gant,Reuben,1905-05-05 00:00:00
1370,Garcia,Jeff,1905-05-23 00:00:00
1371,Gardner,Carwell,1905-05-19 00:00:00
1372,Gardner,Rod,1905-05-30 00:00:00
1373,Gardner,Talman,1905-06-02 00:00:00
1374,Garner,Charlie,1905-05-25 00:00:00
1375,Garrett,Alvin,1905-05-09 00:00:00
1376,Garrett,Carl,1905-04-30 00:00:00
1377,Garrard,David,1905-05-31 00:00:00
1378,Garrison,Gary,1905-04-27 00:00:00
1379,Garrity,Gregg,1905-05-13 00:00:00
1380,Garrett,J.D.,1905-04-24 00:00:00
1381,Garrett,Jason,1905-05-19 00:00:00
1382,Garron,Larry,1905-04-20 00:00:00
1383,Garrett,Mike,1905-04-27 00:00:00
1384,Garrett,Reggie,1905-05-04 00:00:00
1385,Garrison,Walt,1905-04-27 00:00:00
1386,Gary,Cleveland,1905-05-19 00:00:00
1387,Gary,Olandis,1905-05-28 00:00:00
1388,Gash,Sam,1905-05-22 00:00:00
1389,Gates,Antonio,1905-06-02 00:00:00
1390,Gates,Lionel,1905-06-04 00:00:00
1391,Gault,Don,1905-04-29 00:00:00
1392,Gault,Willie,1905-05-13 00:00:00
1393,Gautt,Prentice,1905-04-21 00:00:00
1394,Gaylor,Trevor,1905-05-30 00:00:00
1395,Gay,Benjamin,1905-06-02 00:00:00
1396,Gay,Everett,1905-05-17 00:00:00
1397,Geason,Corey,1905-05-28 00:00:00
1398,Gedney,Chris,1905-05-23 00:00:00
1399,Gehrke,Jack,1905-04-29 00:00:00
1400,Gelbaugh,Stan,1905-05-15 00:00:00
1401,Gentry,Dennis,1905-05-12 00:00:00
1402,Gent,Pete,1905-04-25 00:00:00
1403,George,Eddie,1905-05-26 00:00:00
1404,George,Jeff,1905-05-20 00:00:00
1405,George,Spencer,1905-05-26 00:00:00
1406,George,Tim,1905-05-04 00:00:00
1407,Geredine,Tom,1905-05-03 00:00:00
1408,Geri,Joe,1905-04-07 00:00:00
1409,German,Jammi,1905-05-27 00:00:00
1410,Germaine,Joe,1905-05-28 00:00:00
1411,Germany,Reggie,1905-05-31 00:00:00
1412,Giammona,Louie,1905-05-06 00:00:00
1413,Giaquinto,Nick,1905-05-08 00:00:00
1414,Gibbons,Jim,1905-04-19 00:00:00
1415,Gibbs,Sonny,1905-04-22 00:00:00
1416,Gibson,Damon,1905-05-28 00:00:00
1417,Gibson,Fred,1905-06-03 00:00:00
1418,Gifford,Frank,1905-04-13 00:00:00
1419,Gilbert,Gale,1905-05-14 00:00:00
1420,Gilchrist,Cookie,1905-04-18 00:00:00
1421,Giles,Jimmie,1905-05-07 00:00:00
1422,Gilliam,Dondre,1905-05-30 00:00:00
1423,Gillett,Fred,1905-04-19 00:00:00
1424,Gilliam,Joe,1905-05-03 00:00:00
1425,Gilliam,John,1905-04-28 00:00:00
1426,Gill,Roger,1905-04-23 00:00:00
1427,Gillette,Walker,1905-04-30 00:00:00
1428,Gilmore,Bryan,1905-05-31 00:00:00
1429,Gilmer,Harry,1905-04-09 00:00:00
1430,Gilmore,John,1905-06-01 00:00:00
1431,Ginn,Hubert,1905-04-30 00:00:00
1432,Gipson,Paul,1905-04-29 00:00:00
1433,Givens,David,1905-06-02 00:00:00
1434,Givins,Ernest,1905-05-17 00:00:00
1435,Glacken,Scotty,1905-04-27 00:00:00
1436,Gladieux,Bob,1905-04-30 00:00:00
1437,Glass,Chip,1905-04-30 00:00:00
1438,Glass,Glenn,1905-04-23 00:00:00
1439,Glass,Leland,1905-05-03 00:00:00
1440,Glenn,Terry,1905-05-27 00:00:00
1441,Glosson,Clyde,1905-04-30 00:00:00
1442,Glover,Andrew,1905-05-20 00:00:00
1443,Goebel,Brad,1905-05-20 00:00:00
1444,Goings,Nick,1905-05-31 00:00:00
1445,Goldstein,Al,1905-04-19 00:00:00
1446,Goldsberry,Jon,1905-06-03 00:00:00
1447,Golsteyn,Jerry,1905-05-07 00:00:00
1448,Gonzalez,Dan,1905-05-27 00:00:00
1449,Gonzalez,Pete,1905-05-27 00:00:00
1450,Gonzalez,Tony,1905-05-29 00:00:00
1451,Goodridge,Bob,1905-04-29 00:00:00
1452,Goodspeed,Dan,1905-05-30 00:00:00
1453,Goodlow,Eugene,1905-05-11 00:00:00
1454,Goodman,Herbert,1905-05-30 00:00:00
1455,Goodwin,Hunter,1905-05-25 00:00:00
1456,Goodspeed,Joey,1905-05-31 00:00:00
1457,Goode,Kerry,1905-05-18 00:00:00
1458,Goodman,Les,1905-05-03 00:00:00
1459,Goodwin,Ron,1905-04-24 00:00:00
1460,Goode,Rob,1905-04-10 00:00:00
1461,Gordon,Dick,1905-04-27 00:00:00
1462,Gordon,Lamar,1905-06-02 00:00:00
1463,Gordon,Lennox,1905-05-31 00:00:00
1464,Gore,Frank,1905-06-05 00:00:00
1465,Gothard,Preston,1905-05-15 00:00:00
1466,Grabowski,Jim,1905-04-27 00:00:00
1467,Gradkowski,Bruce,1905-06-05 00:00:00
1468,Graddy,Sam,1905-05-17 00:00:00
1469,Graff,Neil,1905-05-03 00:00:00
1470,Graham,Art,1905-04-24 00:00:00
1471,Graham,Daniel,1905-05-31 00:00:00
1472,Graham,Earnest,1905-06-02 00:00:00
1473,Graham,Hason,1905-05-24 00:00:00
1474,Graham,Jay,1905-05-28 00:00:00
1475,Graham,Jeff,1905-05-22 00:00:00
1476,Graham,Kent,1905-05-21 00:00:00
1477,Graham,Luke,1905-06-22 00:00:00
1478,Graham,Otto,1905-04-04 00:00:00
1479,Graham,Scottie,1905-05-22 00:00:00
1480,Grant,Bud,1905-04-10 00:00:00
1481,Grannell,Dave,1905-05-05 00:00:00
1482,Grant,Frank,1905-05-03 00:00:00
1483,Granger,Hoyle,1905-04-27 00:00:00
1484,Grandberry,Ken,1905-05-05 00:00:00
1485,Grant,Otis,1905-05-14 00:00:00
1486,Grant,Ryan,1905-06-04 00:00:00
1487,Grate,Willie,1905-04-29 00:00:00
1488,Gray,Earnest,1905-05-10 00:00:00
1489,Gray,Mel,1905-05-14 00:00:00
1490,Gray,Mel,1905-05-01 00:00:00
1491,Gray,Quinn,1905-06-01 00:00:00
1492,Graziani,Tony,1905-05-26 00:00:00
1493,Grbac,Elvis,1905-05-23 00:00:00
1494,Green,Ahman,1905-05-30 00:00:00
1495,Green,Art,1905-04-30 00:00:00
1496,Green,Boyce,1905-05-13 00:00:00
1497,Green,Charlie,1905-04-26 00:00:00
1498,Greene,David,1905-06-04 00:00:00
1499,Green,E.G.,1905-05-28 00:00:00
1500,Green,Eric,1905-05-20 00:00:00
1501,Green,Ernie,1905-04-21 00:00:00
1502,Green,Gaston,1905-05-19 00:00:00
1503,Green,Harold,1905-05-21 00:00:00
1504,Green,Jacquez,1905-05-29 00:00:00
1505,Green,Jerry,1905-04-19 00:00:00
1506,Greer,Jim,1905-04-14 00:00:00
1507,Green,Johnny,1905-04-20 00:00:00
1508,Green,Justin,1900-01-00 00:00:00
1509,Green,Mark,1905-05-20 00:00:00
1510,Green,Mike,1905-05-29 00:00:00
1511,Green,Paul,1905-05-19 00:00:00
1512,Green,Robert,1905-05-23 00:00:00
1513,Green,Roy,1905-05-10 00:00:00
1514,Greene,Scott,1905-05-25 00:00:00
1515,Greer,Terry,1905-05-10 00:00:00
1516,Green,Tony,1905-05-09 00:00:00
1517,Green,Trent,1905-05-23 00:00:00
1518,Greene,Tracy,1905-05-25 00:00:00
1519,Green,Willie,1905-05-19 00:00:00
1520,Green,William,1905-06-01 00:00:00
1521,Green,Woody,1905-05-04 00:00:00
1522,Green,Yatil,1905-05-26 00:00:00
1523,Gregory,Ben,1905-04-29 00:00:00
1524,Gregory,Glynn,1905-04-22 00:00:00
1525,Gregory,Ken,1905-04-20 00:00:00
1526,Greisen,Chris,1905-05-29 00:00:00
1527,Gresham,Bob,1905-05-01 00:00:00
1528,Griese,Bob,1905-04-28 00:00:00
1529,Griese,Brian,1905-05-28 00:00:00
1530,Grier,Marrio,1905-05-24 00:00:00
1531,Griffin,Archie,1905-05-07 00:00:00
1532,Griffin,Damon,1905-05-29 00:00:00
1533,Griffing,Glynn,1905-04-23 00:00:00
1534,Griffith,Howard,1905-05-20 00:00:00
1535,Griffith,Justin,1905-06-03 00:00:00
1536,Griffin,Keith,1905-05-14 00:00:00
1537,Griffin,Quentin,1905-06-03 00:00:00
1538,Griffith,Rich,1905-05-22 00:00:00
1539,Griggs,Billy,1905-05-15 00:00:00
1540,Grimes,Billy,1905-04-10 00:00:00
1541,Grim,Bob,1905-04-28 00:00:00
1542,Groce,Clif,1905-05-25 00:00:00
1543,Groce,Ron,1905-05-07 00:00:00
1544,Grogan,Steve,1905-05-06 00:00:00
1545,Groman,Bill,1905-04-19 00:00:00
1546,Gros,Earl,1905-04-23 00:00:00
1547,Grosscup,Lee,1905-04-19 00:00:00
1548,Grossman,Randy,1905-05-05 00:00:00
1549,Grossman,Rex,1905-06-02 00:00:00
1550,Groth,Jeff,1905-05-10 00:00:00
1551,Guenther,Gregg,1905-06-04 00:00:00
1552,Guess,Terry,1905-05-27 00:00:00
1553,Guglielmi,Ralph,1905-04-16 00:00:00
1554,Guice,Matt,1905-06-22 00:00:00
1555,Guidugli,Gino,1905-06-05 00:00:00
1556,Guliford,Eric,1905-05-22 00:00:00
1557,Guman,Mike,1905-05-11 00:00:00
1558,Gustafson,Jim,1905-05-14 00:00:00
1559,Haase,Andy,1905-05-27 00:00:00
1560,Hackett,D.J.,1905-06-03 00:00:00
1561,Haddad,Drew,1905-05-31 00:00:00
1562,Haddix,Michael,1905-05-14 00:00:00
1563,Haden,Pat,1905-05-06 00:00:00
1564,Hadl,John,1905-04-23 00:00:00
1565,Hadnot,James,1905-05-10 00:00:00
1566,Haffner,Mike,1905-04-25 00:00:00
1567,Hagan,Derek,1905-06-06 00:00:00
1568,Hagberg,Roger,1905-04-22 00:00:00
1569,Hagins,Isaac,1905-05-07 00:00:00
1570,Haik,Mac,1905-04-29 00:00:00
1571,Hakim,Az-Zahir,1905-05-30 00:00:00
1572,Haldi,Josh,1905-06-22 00:00:00
1573,Hall,Ahmad,1905-06-01 00:00:00
1574,Hall,Andy,1905-06-02 00:00:00
1575,Hall,Ben,1905-06-22 00:00:00
1576,Hall,Dante,1905-05-31 00:00:00
1577,Hall,Dino,1905-05-08 00:00:00
1578,Hall,Galen,1905-04-23 00:00:00
1579,Hall,Ken,1905-04-18 00:00:00
1580,Hall,Lamont,1905-05-27 00:00:00
1581,Hall,Pete,1905-04-22 00:00:00
1582,Hall,Richard,1905-06-22 00:00:00
1583,Hall,Ron,1905-05-17 00:00:00
1584,Hall,Scott,1905-06-22 00:00:00
1585,Hall,Tom,1905-04-23 00:00:00
1586,Hallock,Ty,1905-05-24 00:00:00
1587,Halterman,Aaron,1905-06-04 00:00:00
1588,Hambrick,Troy,1905-05-29 00:00:00
1589,Hamdan,Gibran,1905-06-03 00:00:00
1590,Hamilton,Andy,1905-05-03 00:00:00
1591,Hamilton,Derrick,1905-06-03 00:00:00
1592,Hamilton,Lawrence,1905-06-02 00:00:00
1593,Hammond,Bob,1905-05-05 00:00:00
1594,Hammond,Gary,1905-05-02 00:00:00
1595,Hammond,Kim,1905-04-27 00:00:00
1596,Hammack,Mal,1905-04-16 00:00:00
1597,Hampton,Dave,1905-04-30 00:00:00
1598,Hampton,Lorenzo,1905-05-15 00:00:00
1599,Hampton,Rodney,1905-05-22 00:00:00
1600,Hancock,Anthony,1905-05-13 00:00:00
1601,Hancock,Mike,1905-05-03 00:00:00
1602,Hankton,Cortez,1905-06-03 00:00:00
1603,Hankton,Karl,1905-05-23 00:00:00
1604,Hannam,Ryan,1905-06-02 00:00:00
1605,Hannah,Travis,1905-05-23 00:00:00
1606,Hanratty,Terry,1905-05-01 00:00:00
1607,Hanspard,Byron,1905-05-29 00:00:00
1608,Hape,Patrick,1905-05-27 00:00:00
1609,Harbaugh,Jim,1905-05-16 00:00:00
1610,Hardy,Andre,1905-05-14 00:00:00
1611,Hardy,Bruce,1905-05-09 00:00:00
1612,Hardeman,Buddy,1905-05-07 00:00:00
1613,Hardy,Charlie,1905-04-16 00:00:00
1614,Hardeman,Don,1905-05-05 00:00:00
1615,Hardy,Jim,1905-04-06 00:00:00
1616,Hardy,Larry,1905-05-09 00:00:00
1617,Harder,Pat,1905-04-05 00:00:00
1618,Hardy,Terry,1905-05-29 00:00:00
1619,Hargett,Edd,1905-04-30 00:00:00
1620,Hargrove,Marvin,1905-05-21 00:00:00
1621,Hargain,Tony,1905-05-20 00:00:00
1622,Harkey,Steve,1905-05-02 00:00:00
1623,Harmon,Clarence,1905-05-08 00:00:00
1624,Harmon,Derrick,1905-05-16 00:00:00
1625,Harmon,Ronnie,1905-05-17 00:00:00
1626,Harper,Alvin,1905-05-21 00:00:00
1627,Harper,Bruce,1905-05-08 00:00:00
1628,Harper,Darrell,1905-04-21 00:00:00
1629,Harper,Jack,1905-04-27 00:00:00
1630,Harper,Michael,1905-05-14 00:00:00
1631,Harper,Roland,1905-05-06 00:00:00
1632,Harris,Arlen,1905-06-02 00:00:00
1633,Harris,Atnaf,1905-06-01 00:00:00
1634,Harris,Billy,1905-04-29 00:00:00
1635,Harraway,Charlie,1905-04-27 00:00:00
1636,Harris,Darryl,1905-05-19 00:00:00
1637,Harris,Derrick,1905-05-25 00:00:00
1638,Harris,Duriel,1905-05-07 00:00:00
1639,Harry,Emile,1905-05-16 00:00:00
1640,Harris,Franco,1905-05-03 00:00:00
1641,Harrison,Glynn,1905-05-07 00:00:00
1642,Harris,Herbert,1905-05-14 00:00:00
1643,Harris,Ike,1905-05-05 00:00:00
1644,Harris,Jackie,1905-05-21 00:00:00
1645,Harris,James,1905-04-30 00:00:00
1646,Harrison,Jerome,1905-06-05 00:00:00
1647,Harrison,Jim,1905-05-01 00:00:00
1648,Harrington,Joey,1905-05-31 00:00:00
1649,Harris,Joey,1905-06-02 00:00:00
1650,Harris,Josh,1905-06-04 00:00:00
1651,Harris,Kay Jay,1905-06-01 00:00:00
1652,Harrison,Kenny,1905-05-06 00:00:00
1653,Harris,Leonard,1905-05-13 00:00:00
1654,Harris,Leroy,1905-05-07 00:00:00
1655,Harris,M.L.,1905-05-07 00:00:00
1656,Harrison,Marvin,1905-05-25 00:00:00
1657,Harris,Mark,1905-05-23 00:00:00
1658,Harrington,Perry,1905-05-11 00:00:00
1659,Harris,Raymont,1905-05-23 00:00:00
1660,Harrison,Reggie,1905-05-04 00:00:00
1661,Harrell,Reggie,1905-06-03 00:00:00
1662,Harris,Ronnie,1905-05-23 00:00:00
1663,Harris,William,1905-05-18 00:00:00
1664,Harrell,Willard,1905-05-05 00:00:00
1665,Hartsock,Ben,1905-06-02 00:00:00
1666,Hartley,Frank,1905-05-20 00:00:00
1667,Hart,Harold,1905-05-05 00:00:00
1668,Hart,Jim,1905-04-27 00:00:00
1669,Hart,Lawrence,1905-05-29 00:00:00
1670,Hart,Leo,1905-05-02 00:00:00
1671,Hart,Leon,1905-04-11 00:00:00
1672,Hart,Pete,1905-04-16 00:00:00
1673,Harvey,John,1905-05-19 00:00:00
1674,Hasselbeck,Don,1905-05-08 00:00:00
1675,Hasselbeck,Matt,1905-05-28 00:00:00
1676,Hasselbeck,Tim,1905-05-31 00:00:00
1677,Hastings,Andre,1905-05-23 00:00:00
1678,Hatchette,Matthew,1905-05-27 00:00:00
1679,Havrilak,Sam,1905-04-30 00:00:00
1680,Hawkins,Alex,1905-04-20 00:00:00
1681,Hawkins,Ben,1905-04-27 00:00:00
1682,Hawkins,Courtney,1905-05-22 00:00:00
1683,Hawkins,Frank,1905-05-12 00:00:00
1684,Hawkins,Nate,1905-05-03 00:00:00
1685,Hawthorne,Greg,1905-05-09 00:00:00
1686,Hayden,Aaron,1905-05-26 00:00:00
1687,Hayden,Leo,1905-05-01 00:00:00
1688,Hayes,Bob,1905-04-25 00:00:00
1689,Hayes,Donald,1905-05-28 00:00:00
1690,Hayes,Jarius,1905-05-26 00:00:00
1691,Hayes,Jonathan,1905-05-15 00:00:00
1692,Hayes,Luther,1905-04-22 00:00:00
1693,Hayes,Mercury,1905-05-26 00:00:00
1694,Hayes,Ray,1905-04-18 00:00:00
1695,Hayes,Wendell,1905-04-23 00:00:00
1696,Hayes,Windrell,1905-05-29 00:00:00
1697,Hayman,Gary,1905-05-04 00:00:00
1698,Haynes,Abner,1905-04-20 00:00:00
1699,Haynes,Alex,1905-06-04 00:00:00
1700,Haynes,Michael,1905-05-18 00:00:00
1701,Haynes,Reggie,1905-05-07 00:00:00
1702,Haynes,Verron,1905-06-01 00:00:00
1703,Heap,Todd,1905-06-02 00:00:00
1704,Hearst,Garrison,1905-05-24 00:00:00
1705,Heard,Herman,1905-05-14 00:00:00
1706,Heater,Larry,1905-05-11 00:00:00
